"geneid" "chr" "left" "right"
"9847" "6527104_ENSG00000122692_SMU1" "chr9" "33066757" "33067726"
"9848" "6527110_ENSG00000122692_SMU1" "chr9" "33069753" "33070075"
"9849" "6530415_ENSG00000164978_NUDT2" "chr9" "34175646" "34175802"
"9850" "6530430_ENSG00000164978_NUDT2" "chr9" "34179875" "34180292"
"9851" "6530431_ENSG00000164978_NUDT2" "chr9" "34180293" "34180458"
"9852" "6530433_ENSG00000164978_NUDT2" "chr9" "34180874" "34181353"
"9853" "6530462_ENSG00000164978_NUDT2" "chr9" "34186315" "34186970"
"9854" "6530464_ENSG00000164978_NUDT2" "chr9" "34187146" "34188057"
"9855" "6530503_ENSG00000164978_NUDT2" "chr9" "34196683" "34197163"
"9856" "6530521_ENSG00000164978_NUDT2" "chr9" "34201153" "34201319"
"9857" "6530531_ENSG00000164978_NUDT2" "chr9" "34204103" "34204631"
"9858" "6530546_ENSG00000164978_NUDT2" "chr9" "34208554" "34208905"
"9859" "6530564_ENSG00000164978_NUDT2" "chr9" "34215103" "34216263"
"9860" "6530595_ENSG00000164978_NUDT2" "chr9" "34223518" "34223676"
"9861" "6530598_ENSG00000164978_NUDT2" "chr9" "34224186" "34224396"
"9862" "6530635_ENSG00000164978_NUDT2" "chr9" "34235111" "34235576"
"9863" "6530641_ENSG00000164978_NUDT2" "chr9" "34237806" "34238983"
"9864" "6530653_ENSG00000164978_NUDT2" "chr9" "34243318" "34243548"
"9865" "6530657_ENSG00000164978_NUDT2" "chr9" "34244086" "34244265"
"9866" "6530677_ENSG00000164978_NUDT2" "chr9" "34249110" "34252423"
"9867" "6530684_ENSG00000164978_NUDT2" "chr9" "34255236" "34255829"
"9868" "6530706_ENSG00000164978_NUDT2" "chr9" "34261759" "34262166"
"9869" "6530709_ENSG00000164978_NUDT2" "chr9" "34262812" "34263144"
"9870" "6531187_ENSG00000198876_DCAF12" "chr9" "34420234" "34420890"
"9871" "6531923_ENSG00000147955_SIGMAR1" "chr9" "34677460" "34677619"
"9872" "6531944_ENSG00000147955_SIGMAR1" "chr9" "34680639" "34681138"
"9873" "6531945_ENSG00000147955_SIGMAR1" "chr9" "34681139" "34681586"
"9874" "6534426_ENSG00000198853_RUSC2" "chr9" "35551365" "35551439"
"9875" "6534512_ENSG00000198853_RUSC2" "chr9" "35583316" "35585005"
"9876" "6534526_ENSG00000198853_RUSC2" "chr9" "35590004" "35591385"
"9877" "6534553_ENSG00000198853_RUSC2" "chr9" "35601060" "35602208"
"9878" "6534557_ENSG00000198853_RUSC2" "chr9" "35603449" "35604109"
"9879" "6540664_ENSG00000107371_EXOSC3" "chr9" "37733874" "37734816"
"9880" "65485_ENSG00000179163_FUCA1" "chr1" "23891570" "23892791"
"9881" "65486_ENSG00000179163_FUCA1" "chr1" "23892792" "23892966"
"9882" "65487_ENSG00000179163_FUCA1" "chr1" "23892967" "23893631"
"9883" "65488_ENSG00000179163_FUCA1" "chr1" "23893632" "23893899"
"9884" "65489_ENSG00000179163_FUCA1" "chr1" "23893900" "23894070"
"9885" "65493_ENSG00000179163_FUCA1" "chr1" "23894717" "23894850"
"9886" "65495_ENSG00000179163_FUCA1" "chr1" "23894996" "23895164"
"9887" "65496_ENSG00000179163_FUCA1" "chr1" "23895165" "23895569"
"9888" "65497_ENSG00000179163_FUCA1" "chr1" "23895570" "23895724"
"9889" "65500_ENSG00000179163_FUCA1" "chr1" "23896102" "23896280"
"9890" "65504_ENSG00000179163_FUCA1" "chr1" "23897194" "23897295"
"9891" "65505_ENSG00000179163_FUCA1" "chr1" "23897296" "23897537"
"9892" "65518_ENSG00000179163_FUCA1" "chr1" "23899592" "23900070"
"9893" "65526_ENSG00000179163_FUCA1" "chr1" "23901215" "23901494"
"9894" "65530_ENSG00000179163_FUCA1" "chr1" "23902088" "23902233"
"9895" "65563_ENSG00000179163_FUCA1" "chr1" "23910441" "23911617"
"9896" "655691_ENSG00000099246_RAB18" "chr10" "27442417" "27444109"
"9897" "655699_ENSG00000099246_RAB18" "chr10" "27444898" "27445756"
"9898" "655704_ENSG00000099246_RAB18" "chr10" "27447129" "27447468"
"9899" "655709_ENSG00000099246_RAB18" "chr10" "27448939" "27449112"
"9900" "655735_ENSG00000099246_RAB18" "chr10" "27457533" "27459123"
"9901" "658052_ENSG00000150054_MPP7" "chr10" "28333208" "28333382"
"9902" "658055_ENSG00000150054_MPP7" "chr10" "28333993" "28334151"
"9903" "658056_ENSG00000150054_MPP7" "chr10" "28334152" "28334356"
"9904" "658067_ENSG00000150054_MPP7" "chr10" "28337151" "28337318"
"9905" "658071_ENSG00000150054_MPP7" "chr10" "28338197" "28339136"
"9906" "658077_ENSG00000150054_MPP7" "chr10" "28341860" "28342508"
"9907" "658079_ENSG00000150054_MPP7" "chr10" "28342526" "28342812"
"9908" "658081_ENSG00000150054_MPP7" "chr10" "28343088" "28343193"
"9909" "658082_ENSG00000150054_MPP7" "chr10" "28343194" "28343606"
"9910" "658084_ENSG00000150054_MPP7" "chr10" "28343843" "28344166"
"9911" "658085_ENSG00000150054_MPP7" "chr10" "28344167" "28344313"
"9912" "658086_ENSG00000150054_MPP7" "chr10" "28344314" "28344587"
"9913" "658088_ENSG00000150054_MPP7" "chr10" "28344604" "28345250"
"9914" "658090_ENSG00000150054_MPP7" "chr10" "28345268" "28345333"
"9915" "658091_ENSG00000150054_MPP7" "chr10" "28345334" "28346203"
"9916" "658092_ENSG00000150054_MPP7" "chr10" "28346204" "28346896"
"9917" "658094_ENSG00000150054_MPP7" "chr10" "28346937" "28348541"
"9918" "6581004_ENSG00000135046_ANXA1" "chr9" "73237112" "73237871"
"9919" "6581004_ENSG00000165092_ALDH1A1" "chr9" "73237112" "73237871"
"9920" "6581016_ENSG00000135046_ANXA1" "chr9" "73242264" "73243438"
"9921" "6581016_ENSG00000165092_ALDH1A1" "chr9" "73242264" "73243438"
"9922" "6581022_ENSG00000135046_ANXA1" "chr9" "73245049" "73246053"
"9923" "6581022_ENSG00000165092_ALDH1A1" "chr9" "73245049" "73246053"
"9924" "6581029_ENSG00000135046_ANXA1" "chr9" "73248547" "73250783"
"9925" "6581029_ENSG00000165092_ALDH1A1" "chr9" "73248547" "73250783"
"9926" "6581031_ENSG00000135046_ANXA1" "chr9" "73250805" "73252282"
"9927" "6581031_ENSG00000165092_ALDH1A1" "chr9" "73250805" "73252282"
"9928" "6581063_ENSG00000135046_ANXA1" "chr9" "73268260" "73269930"
"9929" "6581063_ENSG00000165092_ALDH1A1" "chr9" "73268260" "73269930"
"9930" "6581076_ENSG00000135046_ANXA1" "chr9" "73274346" "73275401"
"9931" "6581076_ENSG00000165092_ALDH1A1" "chr9" "73274346" "73275401"
"9932" "6581086_ENSG00000135046_ANXA1" "chr9" "73280715" "73281607"
"9933" "6581086_ENSG00000165092_ALDH1A1" "chr9" "73280715" "73281607"
"9934" "6581089_ENSG00000135046_ANXA1" "chr9" "73282442" "73283833"
"9935" "6581089_ENSG00000165092_ALDH1A1" "chr9" "73282442" "73283833"
"9936" "6581192_ENSG00000135046_ANXA1" "chr9" "73341717" "73343130"
"9937" "6581192_ENSG00000165092_ALDH1A1" "chr9" "73341717" "73343130"
"9938" "6581198_ENSG00000135046_ANXA1" "chr9" "73345110" "73345244"
"9939" "6581217_ENSG00000135046_ANXA1" "chr9" "73358582" "73359894"
"9940" "6581217_ENSG00000165092_ALDH1A1" "chr9" "73358582" "73359894"
"9941" "6581223_ENSG00000135046_ANXA1" "chr9" "73363737" "73364958"
"9942" "6581223_ENSG00000165092_ALDH1A1" "chr9" "73363737" "73364958"
"9943" "6581242_ENSG00000135046_ANXA1" "chr9" "73373343" "73374088"
"9944" "6581242_ENSG00000165092_ALDH1A1" "chr9" "73373343" "73374088"
"9945" "6581250_ENSG00000135046_ANXA1" "chr9" "73378045" "73378640"
"9946" "6581250_ENSG00000165092_ALDH1A1" "chr9" "73378045" "73378640"
"9947" "6581399_ENSG00000135046_ANXA1" "chr9" "73450396" "73450684"
"9948" "6581399_ENSG00000165092_ALDH1A1" "chr9" "73450396" "73450684"
"9949" "6585362_ENSG00000134996_OSTF1" "chr9" "75139272" "75139660"
"9950" "6585364_ENSG00000134996_OSTF1" "chr9" "75139801" "75141210"
"9951" "6585369_ENSG00000134996_OSTF1" "chr9" "75141851" "75142845"
"9952" "6585390_ENSG00000134996_OSTF1" "chr9" "75150472" "75151436"
"9953" "6585391_ENSG00000134996_OSTF1" "chr9" "75151437" "75152415"
"9954" "6585392_ENSG00000134996_OSTF1" "chr9" "75152416" "75152612"
"9955" "6585397_ENSG00000134996_OSTF1" "chr9" "75153964" "75154141"
"9956" "6585402_ENSG00000134996_OSTF1" "chr9" "75156422" "75156627"
"9957" "6585415_ENSG00000134996_OSTF1" "chr9" "75160386" "75161962"
"9958" "6585418_ENSG00000134996_OSTF1" "chr9" "75162452" "75162626"
"9959" "6585419_ENSG00000134996_OSTF1" "chr9" "75162627" "75163447"
"9960" "6585421_ENSG00000134996_OSTF1" "chr9" "75163470" "75164310"
"9961" "659474_ENSG00000095739_BAMBI" "chr10" "28812647" "28813278"
"9962" "6612346_ENSG00000135052_GOLM1" "chr9" "85916841" "85917015"
"9963" "6612350_ENSG00000135052_GOLM1" "chr9" "85917735" "85918062"
"9964" "6612351_ENSG00000135052_GOLM1" "chr9" "85918063" "85918907"
"9965" "6612358_ENSG00000135052_GOLM1" "chr9" "85920310" "85920433"
"9966" "6616576_ENSG00000196730_DAPK1" "chr9" "87515743" "87516239"
"9967" "6616577_ENSG00000196730_DAPK1" "chr9" "87516240" "87517553"
"9968" "6616578_ENSG00000196730_DAPK1" "chr9" "87517554" "87517745"
"9969" "6616579_ENSG00000196730_DAPK1" "chr9" "87517746" "87517966"
"9970" "6616580_ENSG00000196730_DAPK1" "chr9" "87517967" "87518365"
"9971" "6616581_ENSG00000196730_DAPK1" "chr9" "87518366" "87518960"
"9972" "6616656_ENSG00000196730_DAPK1" "chr9" "87552256" "87552694"
"9973" "6616661_ENSG00000196730_DAPK1" "chr9" "87553734" "87553960"
"9974" "6616668_ENSG00000196730_DAPK1" "chr9" "87555218" "87555566"
"9975" "6616669_ENSG00000196730_DAPK1" "chr9" "87555567" "87555740"
"9976" "6616670_ENSG00000196730_DAPK1" "chr9" "87555741" "87556676"
"9977" "6616671_ENSG00000196730_DAPK1" "chr9" "87556677" "87557255"
"9978" "6616672_ENSG00000196730_DAPK1" "chr9" "87557256" "87557528"
"9979" "6616675_ENSG00000196730_DAPK1" "chr9" "87557717" "87558075"
"9980" "6616680_ENSG00000196730_DAPK1" "chr9" "87558461" "87559629"
"9981" "6616684_ENSG00000196730_DAPK1" "chr9" "87560234" "87560728"
"9982" "6616687_ENSG00000196730_DAPK1" "chr9" "87560904" "87561302"
"9983" "6616690_ENSG00000196730_DAPK1" "chr9" "87563027" "87563066"
"9984" "6616691_ENSG00000196730_DAPK1" "chr9" "87563067" "87563899"
"9985" "6616807_ENSG00000196730_DAPK1" "chr9" "87608940" "87610064"
"9986" "6616810_ENSG00000196730_DAPK1" "chr9" "87610196" "87611069"
"9987" "6616811_ENSG00000196730_DAPK1" "chr9" "87611070" "87612461"
"9988" "6616814_ENSG00000196730_DAPK1" "chr9" "87612885" "87613477"
"9989" "6616820_ENSG00000196730_DAPK1" "chr9" "87614568" "87615050"
"9990" "6616829_ENSG00000196730_DAPK1" "chr9" "87618205" "87619101"
"9991" "6616832_ENSG00000196730_DAPK1" "chr9" "87620079" "87620452"
"9992" "6621411_ENSG00000187764_SEMA4D" "chr9" "89382929" "89383712"
"9993" "662158_ENSG00000197321_SVIL" "chr10" "29781027" "29782013"
"9994" "662169_ENSG00000197321_SVIL" "chr10" "29784080" "29784667"
"9995" "662177_ENSG00000197321_SVIL" "chr10" "29786734" "29788157"
"9996" "6621792_ENSG00000130222_GADD45G" "chr9" "89554172" "89554584"
"9997" "6621797_ENSG00000130222_GADD45G" "chr9" "89557495" "89557592"
"9998" "6621801_ENSG00000130222_GADD45G" "chr9" "89558692" "89559009"
"9999" "6621802_ENSG00000130222_GADD45G" "chr9" "89559010" "89560106"
"10000" "6621805_ENSG00000130222_GADD45G" "chr9" "89560236" "89560578"
"10001" "662183_ENSG00000197321_SVIL" "chr10" "29789507" "29790259"
"10002" "662197_ENSG00000197321_SVIL" "chr10" "29794720" "29795160"
"10003" "662199_ENSG00000197321_SVIL" "chr10" "29795614" "29795846"
"10004" "6622033_ENSG00000130222_GADD45G" "chr9" "89656855" "89657313"
"10005" "6622037_ENSG00000130222_GADD45G" "chr9" "89657680" "89658864"
"10006" "6622038_ENSG00000130222_GADD45G" "chr9" "89658865" "89659018"
"10007" "6622039_ENSG00000130222_GADD45G" "chr9" "89659019" "89659699"
"10008" "6622040_ENSG00000130222_GADD45G" "chr9" "89659700" "89661059"
"10009" "6622041_ENSG00000130222_GADD45G" "chr9" "89661060" "89661534"
"10010" "6622046_ENSG00000130222_GADD45G" "chr9" "89662161" "89663265"
"10011" "662226_ENSG00000197321_SVIL" "chr10" "29802980" "29803373"
"10012" "662228_ENSG00000197321_SVIL" "chr10" "29803645" "29804916"
"10013" "662230_ENSG00000197321_SVIL" "chr10" "29805228" "29806064"
"10014" "662233_ENSG00000197321_SVIL" "chr10" "29806827" "29807651"
"10015" "6624988_ENSG00000165025_SYK" "chr9" "90896546" "90896659"
"10016" "6624989_ENSG00000165025_SYK" "chr9" "90896660" "90896707"
"10017" "6624991_ENSG00000165025_SYK" "chr9" "90896803" "90896977"
"10018" "6631429_ENSG00000048828_FAM120A" "chr9" "93444678" "93444851"
"10019" "6631475_ENSG00000048828_FAM120A" "chr9" "93461111" "93461976"
"10020" "6631480_ENSG00000048828_FAM120A" "chr9" "93464628" "93465254"
"10021" "6631710_ENSG00000048828_FAM120A" "chr9" "93548829" "93548993"
"10022" "664218_ENSG00000107968_MAP3K8" "chr10" "30501005" "30501737"
"10023" "664235_ENSG00000107968_MAP3K8" "chr10" "30505347" "30505619"
"10024" "664236_ENSG00000107968_MAP3K8" "chr10" "30505620" "30506579"
"10025" "664239_ENSG00000107968_MAP3K8" "chr10" "30506832" "30507380"
"10026" "664241_ENSG00000107968_MAP3K8" "chr10" "30507505" "30508308"
"10027" "664245_ENSG00000107968_MAP3K8" "chr10" "30508953" "30509127"
"10028" "664248_ENSG00000107968_MAP3K8" "chr10" "30509469" "30510013"
"10029" "664249_ENSG00000107968_MAP3K8" "chr10" "30510014" "30510405"
"10030" "664250_ENSG00000107968_MAP3K8" "chr10" "30510406" "30511086"
"10031" "664256_ENSG00000107968_MAP3K8" "chr10" "30512509" "30512700"
"10032" "664275_ENSG00000107968_MAP3K8" "chr10" "30518302" "30519052"
"10033" "6643596_ENSG00000106789_CORO2A" "chr9" "98122160" "98122258"
"10034" "6648275_ENSG00000119509_INVS" "chr9" "99935123" "99935280"
"10035" "6648697_ENSG00000119509_INVS" "chr9" "100106242" "100108570"
"10036" "6649193_ENSG00000119509_INVS" "chr9" "100299010" "100299230"
"10037" "6649197_ENSG00000119509_INVS" "chr9" "100301226" "100301722"
"10038" "6649200_ENSG00000119509_INVS" "chr9" "100302113" "100302625"
"10039" "6649201_ENSG00000119509_INVS" "chr9" "100302626" "100303192"
"10040" "6649202_ENSG00000119509_INVS" "chr9" "100303193" "100303533"
"10041" "6649215_ENSG00000119509_INVS" "chr9" "100308612" "100309457"
"10042" "6649227_ENSG00000119509_INVS" "chr9" "100313625" "100314323"
"10043" "6649249_ENSG00000119509_INVS" "chr9" "100321266" "100321768"
"10044" "6649251_ENSG00000119509_INVS" "chr9" "100322004" "100322386"
"10045" "6649255_ENSG00000119509_INVS" "chr9" "100323793" "100324095"
"10046" "6649257_ENSG00000119509_INVS" "chr9" "100324271" "100325191"
"10047" "6649261_ENSG00000119509_INVS" "chr9" "100325767" "100326476"
"10048" "6649263_ENSG00000119509_INVS" "chr9" "100326547" "100327745"
"10049" "6649264_ENSG00000119509_INVS" "chr9" "100327746" "100329151"
"10050" "6649265_ENSG00000119509_INVS" "chr9" "100329152" "100329694"
"10051" "6649275_ENSG00000119509_INVS" "chr9" "100332772" "100333067"
"10052" "6649282_ENSG00000119509_INVS" "chr9" "100334903" "100335265"
"10053" "6649284_ENSG00000119509_INVS" "chr9" "100335298" "100335760"
"10054" "6649285_ENSG00000119509_INVS" "chr9" "100335761" "100336473"
"10055" "6649288_ENSG00000119509_INVS" "chr9" "100337072" "100337638"
"10056" "6649292_ENSG00000119509_INVS" "chr9" "100339030" "100339164"
"10057" "6649295_ENSG00000119509_INVS" "chr9" "100339628" "100339911"
"10058" "6649313_ENSG00000119509_INVS" "chr9" "100344621" "100344796"
"10059" "6649317_ENSG00000119509_INVS" "chr9" "100345643" "100346861"
"10060" "6649321_ENSG00000119509_INVS" "chr9" "100348027" "100348821"
"10061" "6649324_ENSG00000119509_INVS" "chr9" "100349501" "100349941"
"10062" "6649335_ENSG00000119509_INVS" "chr9" "100352972" "100353908"
"10063" "6649341_ENSG00000119509_INVS" "chr9" "100354779" "100355754"
"10064" "6649346_ENSG00000119509_INVS" "chr9" "100356896" "100357005"
"10065" "6649347_ENSG00000119509_INVS" "chr9" "100357006" "100358501"
"10066" "6649349_ENSG00000119509_INVS" "chr9" "100359031" "100360037"
"10067" "6649357_ENSG00000119509_INVS" "chr9" "100362112" "100362283"
"10068" "6649362_ENSG00000119509_INVS" "chr9" "100363463" "100363842"
"10069" "6649374_ENSG00000119509_INVS" "chr9" "100369588" "100370297"
"10070" "6649394_ENSG00000119509_INVS" "chr9" "100377092" "100377150"
"10071" "6649395_ENSG00000119509_INVS" "chr9" "100377151" "100378043"
"10072" "6649399_ENSG00000119509_INVS" "chr9" "100378621" "100378771"
"10073" "6657561_ENSG00000136824_SMC2" "chr9" "104036868" "104039445"
"10074" "6657570_ENSG00000136824_SMC2" "chr9" "104041883" "104042666"
"10075" "6657577_ENSG00000136824_SMC2" "chr9" "104043898" "104044190"
"10076" "6657635_ENSG00000136824_SMC2" "chr9" "104075344" "104076617"
"10077" "6657636_ENSG00000136824_SMC2" "chr9" "104076618" "104077158"
"10078" "6657647_ENSG00000136824_SMC2" "chr9" "104081254" "104081890"
"10079" "6657653_ENSG00000136824_SMC2" "chr9" "104083903" "104084254"
"10080" "6657663_ENSG00000136824_SMC2" "chr9" "104088481" "104088649"
"10081" "6675466_ENSG00000198121_LPAR1" "chr9" "111070369" "111072110"
"10082" "6675467_ENSG00000198121_LPAR1" "chr9" "111072111" "111072370"
"10083" "6675470_ENSG00000198121_LPAR1" "chr9" "111072839" "111073461"
"10084" "6675474_ENSG00000198121_LPAR1" "chr9" "111074244" "111074573"
"10085" "6675586_ENSG00000198121_LPAR1" "chr9" "111121819" "111121879"
"10086" "6675611_ENSG00000198121_LPAR1" "chr9" "111130346" "111130516"
"10087" "6675620_ENSG00000198121_LPAR1" "chr9" "111133493" "111134252"
"10088" "6675634_ENSG00000198121_LPAR1" "chr9" "111137635" "111138320"
"10089" "6675659_ENSG00000198121_LPAR1" "chr9" "111149638" "111150814"
"10090" "6675662_ENSG00000198121_LPAR1" "chr9" "111151074" "111151939"
"10091" "6675663_ENSG00000198121_LPAR1" "chr9" "111151940" "111153561"
"10092" "6675664_ENSG00000198121_LPAR1" "chr9" "111153562" "111155114"
"10093" "6675675_ENSG00000198121_LPAR1" "chr9" "111157994" "111158390"
"10094" "6675688_ENSG00000198121_LPAR1" "chr9" "111162153" "111162341"
"10095" "6675693_ENSG00000198121_LPAR1" "chr9" "111163146" "111163598"
"10096" "6675696_ENSG00000198121_LPAR1" "chr9" "111164483" "111164992"
"10097" "6675699_ENSG00000198121_LPAR1" "chr9" "111165281" "111166011"
"10098" "6675718_ENSG00000198121_LPAR1" "chr9" "111174522" "111175048"
"10099" "6675731_ENSG00000198121_LPAR1" "chr9" "111177394" "111178892"
"10100" "6675733_ENSG00000198121_LPAR1" "chr9" "111179301" "111180281"
"10101" "6675735_ENSG00000198121_LPAR1" "chr9" "111180298" "111180643"
"10102" "6675740_ENSG00000198121_LPAR1" "chr9" "111182177" "111183202"
"10103" "6675744_ENSG00000198121_LPAR1" "chr9" "111184588" "111185010"
"10104" "6675753_ENSG00000198121_LPAR1" "chr9" "111188537" "111189431"
"10105" "6675762_ENSG00000198121_LPAR1" "chr9" "111193428" "111193771"
"10106" "6675765_ENSG00000198121_LPAR1" "chr9" "111194287" "111194847"
"10107" "6675767_ENSG00000198121_LPAR1" "chr9" "111195049" "111196561"
"10108" "6675775_ENSG00000198121_LPAR1" "chr9" "111198688" "111198845"
"10109" "6678419_ENSG00000106868_SUSD1" "chr9" "112129416" "112129903"
"10110" "6678430_ENSG00000106868_SUSD1" "chr9" "112134844" "112135305"
"10111" "6678433_ENSG00000106868_SUSD1" "chr9" "112135502" "112136172"
"10112" "6678441_ENSG00000106868_SUSD1" "chr9" "112137622" "112137850"
"10113" "6678444_ENSG00000106868_SUSD1" "chr9" "112138290" "112138685"
"10114" "6678453_ENSG00000106868_SUSD1" "chr9" "112141286" "112142073"
"10115" "6678461_ENSG00000106868_SUSD1" "chr9" "112144191" "112145342"
"10116" "6678462_ENSG00000106868_SUSD1" "chr9" "112145343" "112145688"
"10117" "6678463_ENSG00000106868_SUSD1" "chr9" "112145689" "112146477"
"10118" "6678471_ENSG00000106868_SUSD1" "chr9" "112147827" "112148620"
"10119" "6681812_ENSG00000176386_CDC26" "chr9" "113369924" "113370115"
"10120" "668784_ENSG00000120616_EPC1" "chr10" "32218662" "32219599"
"10121" "668786_ENSG00000120616_EPC1" "chr10" "32219626" "32220007"
"10122" "668787_ENSG00000120616_EPC1" "chr10" "32220008" "32220599"
"10123" "668788_ENSG00000120616_EPC1" "chr10" "32220600" "32220825"
"10124" "668789_ENSG00000120616_EPC1" "chr10" "32220826" "32220990"
"10125" "668790_ENSG00000120616_EPC1" "chr10" "32220991" "32221687"
"10126" "668791_ENSG00000120616_EPC1" "chr10" "32221688" "32221983"
"10127" "668795_ENSG00000120616_EPC1" "chr10" "32223459" "32223509"
"10128" "668800_ENSG00000120616_EPC1" "chr10" "32224260" "32224784"
"10129" "668802_ENSG00000120616_EPC1" "chr10" "32224939" "32225250"
"10130" "668810_ENSG00000120616_EPC1" "chr10" "32227722" "32228622"
"10131" "668812_ENSG00000120616_EPC1" "chr10" "32229088" "32229747"
"10132" "668815_ENSG00000120616_EPC1" "chr10" "32230043" "32230549"
"10133" "668818_ENSG00000120616_EPC1" "chr10" "32230753" "32231334"
"10134" "668822_ENSG00000120616_EPC1" "chr10" "32231724" "32232808"
"10135" "668827_ENSG00000120616_EPC1" "chr10" "32234048" "32235143"
"10136" "668828_ENSG00000120616_EPC1" "chr10" "32235144" "32235485"
"10137" "668835_ENSG00000120616_EPC1" "chr10" "32236722" "32237046"
"10138" "668836_ENSG00000120616_EPC1" "chr10" "32237047" "32237422"
"10139" "668837_ENSG00000120616_EPC1" "chr10" "32237423" "32238534"
"10140" "668841_ENSG00000120616_EPC1" "chr10" "32239381" "32239914"
"10141" "668847_ENSG00000120616_EPC1" "chr10" "32241632" "32243053"
"10142" "668860_ENSG00000120616_EPC1" "chr10" "32245630" "32246293"
"10143" "668867_ENSG00000120616_EPC1" "chr10" "32247720" "32248482"
"10144" "6699721_ENSG00000106780_MEGF9" "chr9" "120601213" "120601366"
"10145" "6701089_ENSG00000119397_CNTRL" "chr9" "121098111" "121098432"
"10146" "6701089_ENSG00000119402_FBXW2" "chr9" "121098111" "121098432"
"10147" "6701110_ENSG00000119397_CNTRL" "chr9" "121105165" "121105214"
"10148" "6701110_ENSG00000119402_FBXW2" "chr9" "121105165" "121105214"
"10149" "6701337_ENSG00000119402_FBXW2" "chr9" "121192281" "121193570"
"10150" "6706046_ENSG00000056586_RC3H2" "chr9" "122934566" "122935578"
"10151" "6706057_ENSG00000056586_RC3H2" "chr9" "122940118" "122941932"
"10152" "6706068_ENSG00000056586_RC3H2" "chr9" "122945061" "122945218"
"10153" "6706072_ENSG00000056586_RC3H2" "chr9" "122945930" "122946264"
"10154" "6706092_ENSG00000056586_RC3H2" "chr9" "122953637" "122955109"
"10155" "6706106_ENSG00000056586_RC3H2" "chr9" "122963363" "122964044"
"10156" "6706120_ENSG00000056586_RC3H2" "chr9" "122967280" "122967805"
"10157" "6706150_ENSG00000056586_RC3H2" "chr9" "122978586" "122979001"
"10158" "6706157_ENSG00000056586_RC3H2" "chr9" "122981101" "122981535"
"10159" "6706171_ENSG00000056586_RC3H2" "chr9" "122985407" "122986458"
"10160" "6706185_ENSG00000056586_RC3H2" "chr9" "122989683" "122990545"
"10161" "6706192_ENSG00000056586_RC3H2" "chr9" "122992660" "122993334"
"10162" "6706200_ENSG00000056586_RC3H2" "chr9" "122995318" "122995806"
"10163" "6706203_ENSG00000056586_RC3H2" "chr9" "122998332" "122998844"
"10164" "6706207_ENSG00000056586_RC3H2" "chr9" "123000277" "123000898"
"10165" "6706210_ENSG00000056586_RC3H2" "chr9" "123001086" "123002018"
"10166" "6706217_ENSG00000056586_RC3H2" "chr9" "123004196" "123004390"
"10167" "6706221_ENSG00000056586_RC3H2" "chr9" "123005007" "123005558"
"10168" "6706224_ENSG00000056586_RC3H2" "chr9" "123006241" "123006670"
"10169" "6706249_ENSG00000056586_RC3H2" "chr9" "123015760" "123016417"
"10170" "6706254_ENSG00000056586_RC3H2" "chr9" "123018216" "123018879"
"10171" "6706258_ENSG00000056586_RC3H2" "chr9" "123021387" "123022469"
"10172" "6706260_ENSG00000056586_RC3H2" "chr9" "123022643" "123022751"
"10173" "6706280_ENSG00000056586_RC3H2" "chr9" "123029000" "123030619"
"10174" "6706299_ENSG00000056586_RC3H2" "chr9" "123040096" "123040438"
"10175" "6706301_ENSG00000056586_RC3H2" "chr9" "123041263" "123043527"
"10176" "6706305_ENSG00000056586_RC3H2" "chr9" "123044141" "123044925"
"10177" "6706311_ENSG00000056586_RC3H2" "chr9" "123045727" "123046887"
"10178" "6706317_ENSG00000056586_RC3H2" "chr9" "123048177" "123049691"
"10179" "6706334_ENSG00000056586_RC3H2" "chr9" "123055613" "123055787"
"10180" "6706347_ENSG00000056586_RC3H2" "chr9" "123060015" "123061221"
"10181" "6706353_ENSG00000056586_RC3H2" "chr9" "123064390" "123066319"
"10182" "6706385_ENSG00000056586_RC3H2" "chr9" "123080123" "123080668"
"10183" "6706386_ENSG00000056586_RC3H2" "chr9" "123080669" "123081081"
"10184" "6706393_ENSG00000056586_RC3H2" "chr9" "123082622" "123083147"
"10185" "6706399_ENSG00000056586_RC3H2" "chr9" "123085048" "123087475"
"10186" "6706401_ENSG00000056586_RC3H2" "chr9" "123087597" "123087929"
"10187" "6706425_ENSG00000056586_RC3H2" "chr9" "123099201" "123099762"
"10188" "6706436_ENSG00000056586_RC3H2" "chr9" "123103655" "123103826"
"10189" "6708174_ENSG00000119522_DENND1A" "chr9" "123800572" "123801655"
"10190" "6711573_ENSG00000136950_ARPC5L" "chr9" "125004312" "125004729"
"10191" "6711583_ENSG00000136950_ARPC5L" "chr9" "125007323" "125007560"
"10192" "6711597_ENSG00000136950_ARPC5L" "chr9" "125010704" "125011220"
"10193" "6711614_ENSG00000136950_ARPC5L" "chr9" "125015184" "125015633"
"10194" "6711619_ENSG00000136950_ARPC5L" "chr9" "125017785" "125018157"
"10195" "6711632_ENSG00000136950_ARPC5L" "chr9" "125021265" "125022161"
"10196" "6711633_ENSG00000136950_ARPC5L" "chr9" "125022162" "125022800"
"10197" "6711635_ENSG00000136950_ARPC5L" "chr9" "125022903" "125023758"
"10198" "6711636_ENSG00000136950_ARPC5L" "chr9" "125023759" "125024496"
"10199" "6711643_ENSG00000136950_ARPC5L" "chr9" "125026842" "125027583"
