"geneid" "chr" "left" "right"
"1534" "Peak_111264" "chr4" "158172790" "158174850"
"1535" "Peak_111276" "chr4" "158255510" "158256540"
"1536" "Peak_111304" "chr4" "158714180" "158716070"
"1537" "Peak_111306" "chr4" "158720790" "158724880"
"1538" "Peak_111307" "chr4" "158726420" "158727200"
"1539" "Peak_111673" "chr4" "169286380" "169288020"
"1540" "Peak_111674" "chr4" "169287160" "169288540"
"1541" "Peak_111675" "chr4" "169292410" "169294480"
"1542" "Peak_111676" "chr4" "169295340" "169296710"
"1543" "Peak_111996" "chr4" "183465830" "183466490"
"1544" "Peak_105860" "chr4" "25878116" "25880236"
"1545" "Peak_104805" "chr4" "2842610" "2845390"
"1546" "Peak_104806" "chr4" "2844510" "2847360"
"1547" "Peak_104809" "chr4" "2858780" "2860690"
"1548" "Peak_106424" "chr4" "39526326" "39528696"
"1549" "Peak_106602" "chr4" "40719296" "40723836"
"1550" "Peak_106807" "chr4" "47971584" "47973034"
"1551" "Peak_104950" "chr4" "5032870" "5034040"
"1552" "Peak_104954" "chr4" "5040270" "5041820"
"1553" "Peak_107186" "chr4" "57050260" "57052270"
"1554" "Peak_104977" "chr4" "6257027" "6257937"
"1555" "Peak_104996" "chr4" "6693057" "6694657"
"1556" "Peak_104998" "chr4" "6695057" "6696407"
"1557" "Peak_107660" "chr4" "75899810" "75902380"
"1558" "Peak_107663" "chr4" "75906970" "75908720"
"1559" "Peak_107883" "chr4" "78929260" "78929620"
"1560" "Peak_107884" "chr4" "78938330" "78939310"
"1561" "Peak_108186" "chr4" "83216880" "83219380"
"1562" "Peak_108189" "chr4" "83230500" "83231360"
"1563" "Peak_108191" "chr4" "83231510" "83232270"
"1564" "Peak_108204" "chr4" "83272450" "83274040"
"1565" "Peak_108206" "chr4" "83280830" "83281840"
"1566" "Peak_108209" "chr4" "83282320" "83286490"
"1567" "Peak_108260" "chr4" "83644120" "83645500"
"1568" "Peak_108337" "chr4" "85656510" "85659490"
"1569" "Peak_108341" "chr4" "85668540" "85669790"
"1570" "Peak_108345" "chr4" "85679520" "85682560"
"1571" "Peak_108476" "chr4" "87086980" "87088160"
"1572" "Peak_108498" "chr4" "87375300" "87376770"
"1573" "Peak_105214" "chr4" "9927337" "9928007"
"1574" "Peak_116819" "chr5" "100774950" "100778770"
"1575" "Peak_116821" "chr5" "100778990" "100781750"
"1576" "Peak_116878" "chr5" "102443240" "102443890"
"1577" "Peak_116900" "chr5" "102780740" "102783020"
"1578" "Peak_116902" "chr5" "102802360" "102803680"
"1579" "Peak_116903" "chr5" "102815030" "102817030"
"1580" "Peak_112694" "chr5" "10681863" "10682653"
"1581" "Peak_112695" "chr5" "10689143" "10689973"
"1582" "Peak_112697" "chr5" "10694653" "10696513"
"1583" "Peak_112699" "chr5" "10704183" "10706703"
"1584" "Peak_117217" "chr5" "112920340" "112924020"
"1585" "Peak_117220" "chr5" "112928290" "112931810"
"1586" "Peak_117226" "chr5" "112968760" "112970260"
"1587" "Peak_117294" "chr5" "115459660" "115460890"
"1588" "Peak_117295" "chr5" "115460760" "115461580"
"1589" "Peak_117296" "chr5" "115461380" "115462770"
"1590" "Peak_117298" "chr5" "115471990" "115473540"
"1591" "Peak_117299" "chr5" "115475440" "115476610"
"1592" "Peak_117300" "chr5" "115478410" "115479580"
"1593" "Peak_117302" "chr5" "115482790" "115485480"
"1594" "Peak_117436" "chr5" "119387160" "119390520"
"1595" "Peak_117440" "chr5" "119403090" "119405540"
"1596" "Peak_117457" "chr5" "119438310" "119439980"
"1597" "Peak_117797" "chr5" "128926860" "128928780"
"1598" "Peak_117961" "chr5" "132298700" "132303370"
"1599" "Peak_117966" "chr5" "132353800" "132355560"
"1600" "Peak_117969" "chr5" "132368930" "132370810"
"1601" "Peak_117971" "chr5" "132370910" "132373100"
"1602" "Peak_117972" "chr5" "132384840" "132386000"
"1603" "Peak_118030" "chr5" "132505580" "132507170"
"1604" "Peak_118034" "chr5" "132526330" "132527770"
"1605" "Peak_118061" "chr5" "132840290" "132842110"
"1606" "Peak_118419" "chr5" "138287030" "138287880"
"1607" "Peak_118690" "chr5" "140270980" "140274950"
"1608" "Peak_118692" "chr5" "140277810" "140280030"
"1609" "Peak_118693" "chr5" "140283720" "140285800"
"1610" "Peak_118696" "chr5" "140300540" "140303990"
"1611" "Peak_118750" "chr5" "140601700" "140605720"
"1612" "Peak_118752" "chr5" "140605790" "140608770"
"1613" "Peak_118753" "chr5" "140607730" "140610340"
"1614" "Peak_118756" "chr5" "140610980" "140613730"
"1615" "Peak_118760" "chr5" "140626950" "140630020"
"1616" "Peak_118763" "chr5" "140632370" "140635940"
"1617" "Peak_118765" "chr5" "140637650" "140641000"
"1618" "Peak_118873" "chr5" "141959930" "141961870"
"1619" "Peak_118874" "chr5" "141967880" "141971240"
"1620" "Peak_118877" "chr5" "142006520" "142007810"
"1621" "Peak_119801" "chr5" "151482340" "151484740"
"1622" "Peak_120012" "chr5" "157327830" "157329400"
"1623" "Peak_120547" "chr5" "170094700" "170096870"
"1624" "Peak_120925" "chr5" "173069050" "173072310"
"1625" "Peak_120927" "chr5" "173143800" "173146520"
"1626" "Peak_121115" "chr5" "176387780" "176390150"
"1627" "Peak_121183" "chr5" "177113630" "177115810"
"1628" "Peak_121184" "chr5" "177116380" "177118010"
"1629" "Peak_121423" "chr5" "178683530" "178684920"
"1630" "Peak_121461" "chr5" "179558460" "179560610"
"1631" "Peak_121579" "chr5" "180160120" "180161660"
"1632" "Peak_121592" "chr5" "180313720" "180314360"
"1633" "Peak_113624" "chr5" "39523726" "39528046"
"1634" "Peak_113628" "chr5" "39543226" "39544046"
"1635" "Peak_113630" "chr5" "39555326" "39556716"
"1636" "Peak_113650" "chr5" "39946156" "39947136"
"1637" "Peak_113657" "chr5" "40015786" "40018026"
"1638" "Peak_113658" "chr5" "40025016" "40026426"
"1639" "Peak_113659" "chr5" "40027446" "40027796"
"1640" "Peak_113805" "chr5" "42990896" "42996166"
"1641" "Peak_113808" "chr5" "43006766" "43011096"
"1642" "Peak_113810" "chr5" "43016556" "43021516"
"1643" "Peak_113999" "chr5" "53559660" "53561690"
"1644" "Peak_114662" "chr5" "61180600" "61183430"
"1645" "Peak_115397" "chr5" "74684812" "74685692"
"1646" "Peak_115398" "chr5" "74685362" "74687912"
"1647" "Peak_115658" "chr5" "77483600" "77484750"
"1648" "Peak_115773" "chr5" "78771460" "78772260"
"1649" "Peak_112577" "chr5" "7877767" "7879787"
"1650" "Peak_116441" "chr5" "94746180" "94747340"
"1651" "Peak_116551" "chr5" "95840230" "95842440"
"1652" "Peak_116665" "chr5" "96742100" "96743470"
"1653" "Peak_129192" "chr6" "113648690" "113650210"
"1654" "Peak_129771" "chr6" "127456670" "127459090"
"1655" "Peak_129773" "chr6" "127471410" "127471940"
"1656" "Peak_129774" "chr6" "127483290" "127485280"
"1657" "Peak_129849" "chr6" "129875070" "129876740"
"1658" "Peak_129850" "chr6" "129882310" "129883470"
"1659" "Peak_129851" "chr6" "129888870" "129891060"
"1660" "Peak_129977" "chr6" "132728870" "132731480"
"1661" "Peak_129978" "chr6" "132732570" "132736320"
"1662" "Peak_123058" "chr6" "13280479" "13288039"
"1663" "Peak_123061" "chr6" "13289099" "13295949"
"1664" "Peak_130147" "chr6" "134713670" "134714710"
"1665" "Peak_130150" "chr6" "134718950" "134721960"
"1666" "Peak_130151" "chr6" "134723520" "134725850"
"1667" "Peak_130154" "chr6" "134733360" "134735580"
"1668" "Peak_130302" "chr6" "136324800" "136325340"
"1669" "Peak_130432" "chr6" "137297060" "137299780"
"1670" "Peak_130433" "chr6" "137298270" "137300610"
"1671" "Peak_130434" "chr6" "137306670" "137309000"
"1672" "Peak_130435" "chr6" "137307770" "137310230"
"1673" "Peak_130436" "chr6" "137313680" "137316400"
"1674" "Peak_130441" "chr6" "137351510" "137353160"
"1675" "Peak_123158" "chr6" "13761999" "13763939"
"1676" "Peak_130599" "chr6" "138588280" "138589730"
"1677" "Peak_130602" "chr6" "138591460" "138594700"
"1678" "Peak_130697" "chr6" "139333740" "139336670"
"1679" "Peak_130698" "chr6" "139335580" "139337100"
"1680" "Peak_130757" "chr6" "139641210" "139642530"
"1681" "Peak_130938" "chr6" "143449890" "143451680"
"1682" "Peak_131690" "chr6" "152974160" "152977690"
"1683" "Peak_131693" "chr6" "152982870" "152985530"
"1684" "Peak_131764" "chr6" "154341000" "154342490"
"1685" "Peak_123637" "chr6" "15674929" "15676679"
"1686" "Peak_123638" "chr6" "15682509" "15684179"
"1687" "Peak_123641" "chr6" "15690119" "15692209"
"1688" "Peak_131982" "chr6" "157438290" "157440230"
"1689" "Peak_131983" "chr6" "157439170" "157442320"
"1690" "Peak_131984" "chr6" "157440520" "157443330"
"1691" "Peak_132087" "chr6" "158131540" "158132710"
"1692" "Peak_132092" "chr6" "158161310" "158162540"
"1693" "Peak_132094" "chr6" "158167200" "158170120"
"1694" "Peak_132190" "chr6" "158939000" "158940220"
"1695" "Peak_132192" "chr6" "158971840" "158973370"
"1696" "Peak_132196" "chr6" "158994760" "158996700"
"1697" "Peak_132197" "chr6" "158995700" "158997750"
"1698" "Peak_132503" "chr6" "163469010" "163485680"
"1699" "Peak_132505" "chr6" "163485760" "163487580"
"1700" "Peak_132506" "chr6" "163487330" "163489570"
"1701" "Peak_132507" "chr6" "163487950" "163490760"
"1702" "Peak_132508" "chr6" "163489870" "163494480"
"1703" "Peak_132515" "chr6" "163522030" "163529720"
"1704" "Peak_132584" "chr6" "166253760" "166255190"
"1705" "Peak_132586" "chr6" "166258090" "166260790"
"1706" "Peak_132615" "chr6" "166583280" "166585120"
"1707" "Peak_132623" "chr6" "166598770" "166599870"
"1708" "Peak_132653" "chr6" "166950860" "166955110"
"1709" "Peak_132656" "chr6" "166955950" "166957850"
"1710" "Peak_132657" "chr6" "166957580" "166958430"
"1711" "Peak_132658" "chr6" "166958300" "166960950"
"1712" "Peak_132662" "chr6" "166996610" "166998260"
"1713" "Peak_132663" "chr6" "166998100" "166998730"
"1714" "Peak_132664" "chr6" "166998510" "167001270"
"1715" "Peak_132732" "chr6" "169669620" "169670760"
"1716" "Peak_123936" "chr6" "18349939" "18351889"
"1717" "Peak_123937" "chr6" "18358779" "18360359"
"1718" "Peak_124036" "chr6" "20497279" "20498899"
"1719" "Peak_121910" "chr6" "2790794" "2792134"
"1720" "Peak_121913" "chr6" "2792664" "2794974"
"1721" "Peak_124758" "chr6" "30450370" "30451830"
"1722" "Peak_124770" "chr6" "30490600" "30495460"
"1723" "Peak_124773" "chr6" "30496000" "30497620"
"1724" "Peak_124776" "chr6" "30501890" "30504330"
"1725" "Peak_124777" "chr6" "30507960" "30511750"
"1726" "Peak_124780" "chr6" "30515380" "30517570"
"1727" "Peak_124784" "chr6" "30527520" "30528980"
"1728" "Peak_124785" "chr6" "30528380" "30531340"
"1729" "Peak_124786" "chr6" "30531760" "30533720"
"1730" "Peak_124789" "chr6" "30540560" "30542500"
"1731" "Peak_124793" "chr6" "30546940" "30548590"
"1732" "Peak_124794" "chr6" "30554710" "30558580"
"1733" "Peak_124796" "chr6" "30569980" "30574010"
"1734" "Peak_124797" "chr6" "30596970" "30598490"
"1735" "Peak_124857" "chr6" "30812430" "30815660"
"1736" "Peak_124859" "chr6" "30817410" "30819420"
"1737" "Peak_124864" "chr6" "30827720" "30830030"
"1738" "Peak_124955" "chr6" "31462520" "31467410"
"1739" "Peak_124957" "chr6" "31473830" "31475050"
"1740" "Peak_124960" "chr6" "31493090" "31496260"
"1741" "Peak_124961" "chr6" "31495020" "31497660"
"1742" "Peak_124962" "chr6" "31496750" "31498310"
"1743" "Peak_124963" "chr6" "31502080" "31503160"
"1744" "Peak_124984" "chr6" "31584890" "31587900"
"1745" "Peak_124987" "chr6" "31596450" "31598660"
"1746" "Peak_125027" "chr6" "31776640" "31778040"
"1747" "Peak_125028" "chr6" "31790530" "31791420"
"1748" "Peak_125031" "chr6" "31795120" "31797230"
"1749" "Peak_125032" "chr6" "31805850" "31807980"
"1750" "Peak_125065" "chr6" "31948790" "31949330"
"1751" "Peak_125083" "chr6" "32147990" "32149410"
"1752" "Peak_125194" "chr6" "32837650" "32839880"
"1753" "Peak_125195" "chr6" "32842760" "32846500"
"1754" "Peak_125307" "chr6" "33374130" "33376840"
"1755" "Peak_125308" "chr6" "33390480" "33393170"
"1756" "Peak_125323" "chr6" "33444440" "33446230"
"1757" "Peak_125349" "chr6" "33633510" "33634320"
"1758" "Peak_125634" "chr6" "36017100" "36019290"
"1759" "Peak_125653" "chr6" "36113980" "36116060"
"1760" "Peak_125658" "chr6" "36126100" "36129990"
"1761" "Peak_125682" "chr6" "36241210" "36242750"
"1762" "Peak_125900" "chr6" "37368360" "37369660"
"1763" "Peak_122081" "chr6" "4153469" "4154029"
"1764" "Peak_122083" "chr6" "4155809" "4156669"
"1765" "Peak_126399" "chr6" "42970880" "42971890"
"1766" "Peak_126498" "chr6" "43723130" "43726550"
"1767" "Peak_126499" "chr6" "43733450" "43734340"
"1768" "Peak_126990" "chr6" "52390330" "52391360"
"1769" "Peak_126996" "chr6" "52419230" "52422530"
"1770" "Peak_126999" "chr6" "52491040" "52492390"
"1771" "Peak_127076" "chr6" "53432040" "53434400"
"1772" "Peak_122506" "chr6" "7277269" "7278829"
"1773" "Peak_127506" "chr6" "73421838" "73423098"
"1774" "Peak_127683" "chr6" "80003400" "80004870"
"1775" "Peak_127685" "chr6" "80029500" "80029910"
"1776" "Peak_127957" "chr6" "88920320" "88924450"
"1777" "Peak_128029" "chr6" "89359420" "89360710"
"1778" "Peak_128034" "chr6" "89371560" "89373080"
"1779" "Peak_128035" "chr6" "89374680" "89376550"
"1780" "Peak_138220" "chr7" "100802610" "100804460"
"1781" "Peak_138221" "chr7" "100813650" "100815150"
"1782" "Peak_138443" "chr7" "102694980" "102695770"
"1783" "Peak_138444" "chr7" "102713060" "102714460"
"1784" "Peak_138446" "chr7" "102718220" "102718890"
"1785" "Peak_138449" "chr7" "102745470" "102746080"
"1786" "Peak_138450" "chr7" "102748250" "102749360"
"1787" "Peak_138932" "chr7" "112449610" "112452610"
"1788" "Peak_139014" "chr7" "115018610" "115021450"
"1789" "Peak_132989" "chr7" "1156690" "1157440"
"1790" "Peak_132990" "chr7" "1159470" "1161210"
"1791" "Peak_139177" "chr7" "116894280" "116902750"
"1792" "Peak_139178" "chr7" "116899620" "116904700"
"1793" "Peak_139180" "chr7" "116930010" "116931190"
"1794" "Peak_132991" "chr7" "1169350" "1170470"
"1795" "Peak_132993" "chr7" "1175740" "1177110"
"1796" "Peak_139611" "chr7" "129071760" "129073170"
"1797" "Peak_139996" "chr7" "133865530" "133865840"
"1798" "Peak_139997" "chr7" "133913290" "133914330"
"1799" "Peak_140159" "chr7" "136016740" "136017360"
"1800" "Peak_140210" "chr7" "138196140" "138197380"
"1801" "Peak_140211" "chr7" "138197100" "138197900"
"1802" "Peak_140214" "chr7" "138238870" "138240080"
"1803" "Peak_140371" "chr7" "139937090" "139938660"
"1804" "Peak_140372" "chr7" "139946020" "139947350"
"1805" "Peak_140502" "chr7" "141671780" "141672760"
"1806" "Peak_140504" "chr7" "141674970" "141676940"
"1807" "Peak_141035" "chr7" "150556280" "150557690"
"1808" "Peak_141039" "chr7" "150568210" "150570200"
"1809" "Peak_141048" "chr7" "150665400" "150666850"
"1810" "Peak_141049" "chr7" "150676170" "150676990"
"1811" "Peak_141052" "chr7" "150684560" "150687110"
"1812" "Peak_141069" "chr7" "150778430" "150779720"
"1813" "Peak_141070" "chr7" "150780030" "150782250"
"1814" "Peak_141071" "chr7" "150783310" "150785360"
"1815" "Peak_141410" "chr7" "155309680" "155313880"
"1816" "Peak_141450" "chr7" "155721440" "155722800"
"1817" "Peak_141455" "chr7" "155741700" "155743280"
"1818" "Peak_141457" "chr7" "155755220" "155757300"
"1819" "Peak_141458" "chr7" "155760410" "155762410"
"1820" "Peak_141459" "chr7" "155762710" "155765170"
"1821" "Peak_141460" "chr7" "155767690" "155769370"
"1822" "Peak_133909" "chr7" "17039940" "17042900"
"1823" "Peak_134539" "chr7" "26096710" "26098550"
"1824" "Peak_134544" "chr7" "26104130" "26106010"
"1825" "Peak_134663" "chr7" "27133950" "27135470"
"1826" "Peak_134666" "chr7" "27142930" "27143980"
"1827" "Peak_134669" "chr7" "27151350" "27153260"
"1828" "Peak_135462" "chr7" "37424630" "37426740"
"1829" "Peak_135708" "chr7" "40133360" "40135500"
"1830" "Peak_135827" "chr7" "43454650" "43455610"
"1831" "Peak_135838" "chr7" "43583990" "43585630"
"1832" "Peak_135861" "chr7" "43762670" "43765500"
"1833" "Peak_135864" "chr7" "43768630" "43770110"
"1834" "Peak_135894" "chr7" "44071330" "44073730"
"1835" "Peak_135895" "chr7" "44072660" "44076090"
"1836" "Peak_135956" "chr7" "44678490" "44679600"
"1837" "Peak_133362" "chr7" "5217940" "5220000"
"1838" "Peak_133431" "chr7" "5573450" "5575490"
"1839" "Peak_136395" "chr7" "56033240" "56034680"
"1840" "Peak_136396" "chr7" "56049420" "56052580"
"1841" "Peak_136398" "chr7" "56062890" "56065520"
"1842" "Peak_136400" "chr7" "56104900" "56107710"
"1843" "Peak_136401" "chr7" "56107050" "56108100"
"1844" "Peak_133547" "chr7" "6422340" "6426170"
"1845" "Peak_136950" "chr7" "75616650" "75618760"
"1846" "Peak_137092" "chr7" "76428650" "76429300"
"1847" "Peak_137096" "chr7" "76445520" "76449430"
"1848" "Peak_137102" "chr7" "76507040" "76508750"
"1849" "Peak_137351" "chr7" "80686250" "80687860"
"1850" "Peak_137356" "chr7" "80711500" "80711930"
"1851" "Peak_137357" "chr7" "80720400" "80724170"
"1852" "Peak_137358" "chr7" "80724820" "80727260"
"1853" "Peak_137378" "chr7" "80940710" "80944070"
"1854" "Peak_132919" "chr7" "831630" "832300"
"1855" "Peak_132922" "chr7" "872680" "874630"
"1856" "Peak_137676" "chr7" "91326764" "91328444"
"1857" "Peak_137698" "chr7" "91879644" "91881594"
"1858" "Peak_137699" "chr7" "91939524" "91943684"
"1859" "Peak_137700" "chr7" "91944844" "91946164"
"1860" "Peak_137701" "chr7" "91945824" "91946644"
"1861" "Peak_137705" "chr7" "91994944" "91996554"
"1862" "Peak_137712" "chr7" "92132774" "92135764"
"1863" "Peak_142131" "chr8" "11826340" "11827260"
"1864" "Peak_142134" "chr8" "11835850" "11837600"
"1865" "Peak_147923" "chr8" "124591810" "124594530"
"1866" "Peak_147978" "chr8" "124761410" "124763530"
"1867" "Peak_147980" "chr8" "124770680" "124774410"
"1868" "Peak_147982" "chr8" "124782030" "124785120"
"1869" "Peak_147983" "chr8" "124783230" "124787230"
"1870" "Peak_147986" "chr8" "124789040" "124792770"
"1871" "Peak_147989" "chr8" "124801910" "124806590"
"1872" "Peak_147993" "chr8" "124814680" "124817020"
"1873" "Peak_147996" "chr8" "124824080" "124825970"
"1874" "Peak_148686" "chr8" "132739730" "132741030"
"1875" "Peak_148688" "chr8" "132757980" "132759660"
"1876" "Peak_148794" "chr8" "133214900" "133219270"
"1877" "Peak_148811" "chr8" "133268780" "133278220"
"1878" "Peak_148812" "chr8" "133270080" "133279170"
"1879" "Peak_148814" "chr8" "133279240" "133281020"
"1880" "Peak_148816" "chr8" "133282810" "133286380"
"1881" "Peak_149149" "chr8" "140617750" "140621400"
"1882" "Peak_149192" "chr8" "141043040" "141043840"
"1883" "Peak_149228" "chr8" "141162570" "141166150"
"1884" "Peak_149230" "chr8" "141172800" "141175010"
"1885" "Peak_149267" "chr8" "141326690" "141328580"
"1886" "Peak_149268" "chr8" "141328470" "141329150"
"1887" "Peak_149269" "chr8" "141328920" "141330440"
"1888" "Peak_149350" "chr8" "142756660" "142757910"
"1889" "Peak_149461" "chr8" "143596330" "143598010"
"1890" "Peak_149462" "chr8" "143597910" "143599150"
"1891" "Peak_149491" "chr8" "143928490" "143929770"
"1892" "Peak_149492" "chr8" "143933050" "143934960"
"1893" "Peak_149494" "chr8" "143935770" "143937430"
"1894" "Peak_149496" "chr8" "143938190" "143941580"
"1895" "Peak_149497" "chr8" "143940500" "143942530"
"1896" "Peak_149498" "chr8" "143942400" "143944670"
"1897" "Peak_149499" "chr8" "143947140" "143949700"
"1898" "Peak_149501" "chr8" "143950340" "143953070"
"1899" "Peak_149503" "chr8" "143953180" "143954270"
"1900" "Peak_149504" "chr8" "143954570" "143956800"
"1901" "Peak_149506" "chr8" "143961820" "143963980"
"1902" "Peak_149507" "chr8" "143968380" "143969130"
"1903" "Peak_149508" "chr8" "143973210" "143973830"
"1904" "Peak_149510" "chr8" "143973940" "143976420"
"1905" "Peak_149511" "chr8" "143975190" "143977620"
"1906" "Peak_141686" "chr8" "1867740" "1869340"
"1907" "Peak_142507" "chr8" "19754893" "19756883"
"1908" "Peak_142547" "chr8" "20073763" "20074563"
"1909" "Peak_142590" "chr8" "20375023" "20377033"
"1910" "Peak_142593" "chr8" "20400523" "20400833"
"1911" "Peak_142873" "chr8" "23577694" "23579424"
"1912" "Peak_143129" "chr8" "27337190" "27339450"
"1913" "Peak_143138" "chr8" "27350900" "27352610"
"1914" "Peak_143142" "chr8" "27355360" "27360470"
"1915" "Peak_143144" "chr8" "27360760" "27363250"
"1916" "Peak_143145" "chr8" "27362760" "27366100"
"1917" "Peak_143148" "chr8" "27366970" "27370630"
"1918" "Peak_143362" "chr8" "29165110" "29165930"
"1919" "Peak_143365" "chr8" "29185000" "29186460"
"1920" "Peak_143367" "chr8" "29197150" "29198530"
"1921" "Peak_143368" "chr8" "29199290" "29202370"
"1922" "Peak_143572" "chr8" "32486270" "32488320"
"1923" "Peak_143736" "chr8" "37821484" "37824204"
"1924" "Peak_144636" "chr8" "58144840" "58146370"
"1925" "Peak_144637" "chr8" "58148240" "58149670"
"1926" "Peak_144650" "chr8" "58309970" "58310580"
"1927" "Peak_144652" "chr8" "58337210" "58337940"
"1928" "Peak_144653" "chr8" "58345180" "58345960"
"1929" "Peak_144654" "chr8" "58377660" "58379440"
"1930" "Peak_144655" "chr8" "58388520" "58389280"
"1931" "Peak_144854" "chr8" "60948200" "60950500"
"1932" "Peak_144855" "chr8" "60949790" "60952810"
"1933" "Peak_144856" "chr8" "60951640" "60954170"
"1934" "Peak_145040" "chr8" "65633300" "65635410"
"1935" "Peak_145041" "chr8" "65643460" "65645830"
"1936" "Peak_145042" "chr8" "65676340" "65677050"
"1937" "Peak_145518" "chr8" "73989430" "73992880"
"1938" "Peak_145790" "chr8" "81129700" "81131490"
"1939" "Peak_145792" "chr8" "81131580" "81132620"
"1940" "Peak_145800" "chr8" "81150000" "81151120"
"1941" "Peak_145801" "chr8" "81152810" "81156360"
"1942" "Peak_145802" "chr8" "81154880" "81158110"
"1943" "Peak_145804" "chr8" "81160440" "81163650"
"1944" "Peak_145869" "chr8" "85136650" "85138330"
"1945" "Peak_145876" "chr8" "85171150" "85172620"
"1946" "Peak_145877" "chr8" "85176280" "85177580"
"1947" "Peak_145878" "chr8" "85177500" "85178800"
"1948" "Peak_145882" "chr8" "85199810" "85201170"
"1949" "Peak_145986" "chr8" "86564360" "86564740"
"1950" "Peak_141921" "chr8" "8682250" "8683520"
"1951" "Peak_141933" "chr8" "8779480" "8781060"
"1952" "Peak_146230" "chr8" "94967900" "94968700"
"1953" "Peak_146249" "chr8" "95072960" "95075780"
"1954" "Peak_146252" "chr8" "95085270" "95087190"
"1955" "Peak_146254" "chr8" "95087300" "95088950"
"1956" "Peak_146256" "chr8" "95089090" "95091440"
"1957" "Peak_146337" "chr8" "96388300" "96388740"
"1958" "Peak_146371" "chr8" "96759990" "96763470"
"1959" "Peak_146375" "chr8" "96788480" "96791030"
"1960" "Peak_146376" "chr8" "96789590" "96793330"
"1961" "Peak_146377" "chr8" "96792570" "96793660"
"1962" "Peak_158845" "chr9" "100111110" "100111660"
"1963" "Peak_158852" "chr9" "100351260" "100352770"
"1964" "Peak_158853" "chr9" "100352390" "100354290"
"1965" "Peak_158858" "chr9" "100376720" "100377980"
"1966" "Peak_158917" "chr9" "104081570" "104082950"
"1967" "Peak_158918" "chr9" "104090490" "104091870"
"1968" "Peak_159521" "chr9" "111068360" "111069870"
"1969" "Peak_159522" "chr9" "111073620" "111075830"
"1970" "Peak_159534" "chr9" "111162910" "111164910"
"1971" "Peak_159746" "chr9" "113365030" "113366300"
"1972" "Peak_160156" "chr9" "121107260" "121108910"
"1973" "Peak_160169" "chr9" "121193470" "121197250"
"1974" "Peak_160330" "chr9" "122930020" "122933040"
"1975" "Peak_160333" "chr9" "122940030" "122943110"
"1976" "Peak_160336" "chr9" "122990970" "122992100"
"1977" "Peak_160601" "chr9" "125529640" "125531210"
"1978" "Peak_160610" "chr9" "125645640" "125649060"
"1979" "Peak_160611" "chr9" "125647170" "125652330"
"1980" "Peak_160779" "chr9" "127410800" "127412010"
"1981" "Peak_160780" "chr9" "127411620" "127412660"
"1982" "Peak_161010" "chr9" "128817440" "128818860"
"1983" "Peak_161011" "chr9" "128818780" "128819380"
"1984" "Peak_161012" "chr9" "128829240" "128830790"
"1985" "Peak_161033" "chr9" "129079940" "129081960"
"1986" "Peak_161566" "chr9" "133335610" "133336910"
"1987" "Peak_161870" "chr9" "136410070" "136411630"
"1988" "Peak_161871" "chr9" "136438470" "136439620"
"1989" "Peak_162111" "chr9" "137493500" "137494520"
"1990" "Peak_155312" "chr9" "19259862" "19260402"
"1991" "Peak_154716" "chr9" "206100" "207260"
"1992" "Peak_155592" "chr9" "27560650" "27562620"
"1993" "Peak_155679" "chr9" "33051080" "33052250"
"1994" "Peak_155680" "chr9" "33064660" "33066110"
"1995" "Peak_155826" "chr9" "34178260" "34180650"
"1996" "Peak_155829" "chr9" "34185320" "34188920"
"1997" "Peak_155830" "chr9" "34186880" "34191560"
"1998" "Peak_155831" "chr9" "34189320" "34192320"
"1999" "Peak_155838" "chr9" "34252360" "34255220"
"2000" "Peak_155956" "chr9" "35553170" "35554740"
"2001" "Peak_155965" "chr9" "35581450" "35581940"
"2002" "Peak_155967" "chr9" "35603050" "35605150"
"2003" "Peak_154961" "chr9" "4665560" "4667090"
"2004" "Peak_154962" "chr9" "4677670" "4680880"
"2005" "Peak_154968" "chr9" "4758620" "4762160"
"2006" "Peak_155003" "chr9" "5388371" "5389181"
"2007" "Peak_156849" "chr9" "73234560" "73239050"
"2008" "Peak_156850" "chr9" "73241030" "73242910"
"2009" "Peak_156852" "chr9" "73269690" "73272470"
"2010" "Peak_156857" "chr9" "73370090" "73370420"
"2011" "Peak_156902" "chr9" "75141720" "75143110"
"2012" "Peak_156904" "chr9" "75148010" "75151030"
"2013" "Peak_156905" "chr9" "75150260" "75151910"
"2014" "Peak_156906" "chr9" "75156810" "75157310"
"2015" "Peak_157618" "chr9" "87515380" "87517860"
"2016" "Peak_157619" "chr9" "87517110" "87518700"
"2017" "Peak_157620" "chr9" "87518060" "87520560"
"2018" "Peak_157623" "chr9" "87553430" "87556920"
"2019" "Peak_157624" "chr9" "87555810" "87560250"
"2020" "Peak_157625" "chr9" "87557200" "87561070"
"2021" "Peak_157626" "chr9" "87563590" "87564910"
"2022" "Peak_157637" "chr9" "87607460" "87609570"
"2023" "Peak_157638" "chr9" "87608270" "87611820"
"2024" "Peak_157639" "chr9" "87609790" "87613230"
"2025" "Peak_157640" "chr9" "87612340" "87615610"
"2026" "Peak_157641" "chr9" "87615420" "87616590"
"2027" "Peak_157793" "chr9" "89378840" "89380630"
"2028" "Peak_157855" "chr9" "89555530" "89557590"
"2029" "Peak_157871" "chr9" "89659610" "89660830"
"2030" "Peak_157873" "chr9" "89661050" "89662000"
"2031" "Peak_157874" "chr9" "89661850" "89663220"
"2032" "Peak_157875" "chr9" "89662250" "89663490"
