"geneid" "chr" "left" "right"
"3422" "ENSG00000170275_CRTAP" "chr3" "33113979" "33147773"
"3423" "ENSG00000076242_MLH1" "chr3" "36993332" "37050918"
"3424" "ENSG00000144455_SUMF1" "chr3" "3700814" "4467281"
"3425" "ENSG00000093167_LRRFIP2" "chr3" "37052656" "37183689"
"3426" "ENSG00000187091_PLCD1" "chr3" "38007496" "38029762"
"3427" "ENSG00000060971_ACAA1" "chr3" "38103129" "38137242"
"3428" "ENSG00000172939_OXSR1" "chr3" "38165089" "38255488"
"3429" "ENSG00000114742_WDR48" "chr3" "39051998" "39096671"
"3430" "ENSG00000168329_CX3CR1" "chr3" "39263494" "39281735"
"3431" "ENSG00000188846_RPL14" "chr3" "40457292" "40468587"
"3432" "ENSG00000168036_CTNNB1" "chr3" "41194741" "41260096"
"3433" "ENSG00000182606_TRAK1" "chr3" "42013802" "42225889"
"3434" "ENSG00000114812_VIPR1" "chr3" "42489299" "42537573"
"3435" "ENSG00000093183_SEC22C" "chr3" "42547969" "42601080"
"3436" "ENSG00000114857_NKTR" "chr3" "42600614" "42648741"
"3437" "ENSG00000170364_SETMAR" "chr3" "4303304" "4317567"
"3438" "ENSG00000160746_ANO10" "chr3" "43354859" "43691594"
"3439" "ENSG00000011198_ABHD5" "chr3" "43690108" "43734371"
"3440" "ENSG00000179152_TCAIM" "chr3" "44338119" "44409451"
"3441" "ENSG00000169981_ZNF35" "chr3" "44648727" "44660791"
"3442" "ENSG00000169964_TMEM42" "chr3" "44861869" "44865670"
"3443" "ENSG00000150995_ITPR1" "chr3" "4493345" "4847840"
"3444" "ENSG00000075914_EXOSC7" "chr3" "44975241" "45036066"
"3445" "ENSG00000163815_CLEC3B" "chr3" "45001548" "45036071"
"3446" "ENSG00000249992_TMEM158" "chr3" "45224466" "45226278"
"3447" "ENSG00000011376_LARS2" "chr3" "45388506" "45549421"
"3448" "ENSG00000183625_CCR3" "chr3" "46163604" "46266706"
"3449" "ENSG00000163823_CCR1" "chr3" "46201709" "46208396"
"3450" "ENSG00000121807_CCR2" "chr3" "46353734" "46360928"
"3451" "ENSG00000160799_CCDC12" "chr3" "46921726" "46982010"
"3452" "ENSG00000114650_SCAP" "chr3" "47413694" "47477126"
"3453" "ENSG00000164048_ZNF589" "chr3" "48241100" "48299253"
"3454" "ENSG00000164053_ATRIP" "chr3" "48446710" "48467645"
"3455" "ENSG00000164054_SHISA5" "chr3" "48467798" "48504826"
"3456" "ENSG00000114268_PFKFB4" "chr3" "48517684" "48562015"
"3457" "ENSG00000213672_NCKIPSD" "chr3" "48673844" "48686364"
"3458" "ENSG00000068745_IP6K2" "chr3" "48688003" "48740353"
"3459" "ENSG00000178467_P4HTM" "chr3" "48989886" "49007154"
"3460" "ENSG00000178252_WDR6" "chr3" "49007062" "49015953"
"3461" "ENSG00000178057_NDUFAF3" "chr3" "49020459" "49023495"
"3462" "ENSG00000198218_QRICH1" "chr3" "49029707" "49094363"
"3463" "ENSG00000172037_LAMB2" "chr3" "49121114" "49133118"
"3464" "ENSG00000185909_KLHDC8B" "chr3" "49171611" "49176486"
"3465" "ENSG00000188315_C3orf62" "chr3" "49268602" "49277909"
"3466" "ENSG00000114316_USP4" "chr3" "49277831" "49340712"
"3467" "ENSG00000233276_GPX1" "chr3" "49357171" "49358600"
"3468" "ENSG00000145020_AMT" "chr3" "49416775" "49422753"
"3469" "ENSG00000145029_NICN1" "chr3" "49422946" "49429326"
"3470" "ENSG00000164062_APEH" "chr3" "49674002" "49683963"
"3471" "ENSG00000173540_GMPPB" "chr3" "49716844" "49723951"
"3472" "ENSG00000182179_UBA7" "chr3" "49805207" "49813946"
"3473" "ENSG00000186792_HYAL3" "chr3" "50292831" "50299468"
"3474" "ENSG00000114738_MAPKAPK3" "chr3" "50611520" "50649297"
"3475" "ENSG00000134108_ARL8B" "chr3" "5122220" "5180912"
"3476" "ENSG00000114779_ABHD14B" "chr3" "51968510" "51983409"
"3477" "ENSG00000164088_PPM1M" "chr3" "52245793" "52250597"
"3478" "ENSG00000168237_GLYCTK" "chr3" "52287089" "52293476"
"3479" "ENSG00000168268_NT5DC2" "chr3" "52524385" "52535054"
"3480" "ENSG00000163938_GNL3" "chr3" "52681156" "52694492"
"3481" "ENSG00000114902_SPCS1" "chr3" "52704955" "52711146"
"3482" "ENSG00000248592_TMEM110-MUSTN1" "chr3" "52833121" "52897562"
"3483" "ENSG00000213533_STIMATE" "chr3" "52836219" "52897596"
"3484" "ENSG00000163935_SFMBT1" "chr3" "52903572" "53046750"
"3485" "ENSG00000163932_PRKCD" "chr3" "53156009" "53192717"
"3486" "ENSG00000163931_TKT" "chr3" "53224707" "53256052"
"3487" "ENSG00000113811_SELENOK" "chr3" "53884410" "53891988"
"3488" "ENSG00000157445_CACNA2D3" "chr3" "54122547" "55074557"
"3489" "ENSG00000180376_CCDC66" "chr3" "56557161" "56621818"
"3490" "ENSG00000163946_FAM208A" "chr3" "56620133" "56683237"
"3491" "ENSG00000163947_ARHGEF3" "chr3" "56727418" "57079329"
"3492" "ENSG00000174840_PDE12" "chr3" "57556276" "57566844"
"3493" "ENSG00000168374_ARF4" "chr3" "57571363" "57598220"
"3494" "ENSG00000174839_DENND6A" "chr3" "57625457" "57693089"
"3495" "ENSG00000136068_FLNB" "chr3" "58008400" "58172251"
"3496" "ENSG00000163686_ABHD6" "chr3" "58237506" "58295693"
"3497" "ENSG00000168291_PDHB" "chr3" "58427630" "58433857"
"3498" "ENSG00000168306_ACOX2" "chr3" "58505136" "58537319"
"3499" "ENSG00000114405_C3orf14" "chr3" "62318973" "62336213"
"3500" "ENSG00000163634_THOC7" "chr3" "63833870" "63863903"
"3501" "ENSG00000163636_PSMD6" "chr3" "64010549" "64024010"
"3502" "ENSG00000144741_SLC25A26" "chr3" "66133610" "66388116"
"3503" "ENSG00000144749_LRIG1" "chr3" "66378797" "66501263"
"3504" "ENSG00000172340_SUCLG2" "chr3" "67360460" "67654614"
"3505" "ENSG00000163378_EOGT" "chr3" "68975214" "69013961"
"3506" "ENSG00000144744_UBA3" "chr3" "69054730" "69080408"
"3507" "ENSG00000144746_ARL6IP5" "chr3" "69084944" "69106066"
"3508" "ENSG00000187098_MITF" "chr3" "69739435" "69968337"
"3509" "ENSG00000163412_EIF4E3" "chr3" "71675416" "71754773"
"3510" "ENSG00000170837_GPR27" "chr3" "71754050" "71756496"
"3511" "ENSG00000163421_PROK2" "chr3" "71771656" "71785206"
"3512" "ENSG00000163602_RYBP" "chr3" "72371825" "72446621"
"3513" "ENSG00000163605_PPP4R2" "chr3" "72996785" "73069199"
"3514" "ENSG00000255423_EBLN2" "chr3" "73061659" "73063337"
"3515" "ENSG00000114480_GBE1" "chr3" "81489699" "81762161"
"3516" "ENSG00000083937_CHMP2B" "chr3" "87227271" "87255548"
"3517" "ENSG00000163320_CGGBP1" "chr3" "88051944" "88149885"
"3518" "ENSG00000175105_ZNF654" "chr3" "88059274" "88144665"
"3519" "ENSG00000196220_SRGAP3" "chr3" "8980591" "9363053"
"3520" "ENSG00000134077_THUMPD3" "chr3" "9362842" "9386791"
"3521" "ENSG00000114026_OGG1" "chr3" "9749944" "9788219"
"3522" "ENSG00000171148_TADA3" "chr3" "9779860" "9793011"
"3523" "ENSG00000241553_ARPC4" "chr3" "9792495" "9807726"
"3524" "ENSG00000170854_RIOX2" "chr3" "97941818" "97972457"
"3525" "ENSG00000214021_TTLL3" "chr3" "9808086" "9855138"
"3526" "ENSG00000156990_RPUSD3" "chr3" "9837849" "9844602"
"3527" "ENSG00000080822_CLDND1" "chr3" "98497912" "98523066"
"3528" "ENSG00000064225_ST3GAL6" "chr3" "98732236" "98821201"
"3529" "ENSG00000057019_DCBLD2" "chr3" "98795941" "98901689"
"3530" "ENSG00000163702_IL17RC" "chr3" "9917074" "9933630"
"3531" "ENSG00000163703_CRELD1" "chr3" "9933822" "9945413"
"3532" "ENSG00000184220_CMSS1" "chr3" "99817834" "100181732"
"3533" "ENSG00000168386_FILIP1L" "chr3" "99830141" "100114513"
"3534" "ENSG00000071127_WDR1" "chr4" "10074339" "10116949"
"3535" "ENSG00000127418_FGFRL1" "chr4" "1009936" "1026897"
"3536" "ENSG00000153064_BANK1" "chr4" "101411286" "102074812"
"3537" "ENSG00000109320_NFKB1" "chr4" "102501329" "102617302"
"3538" "ENSG00000145354_CISD2" "chr4" "102868974" "102892807"
"3539" "ENSG00000178163_ZNF518B" "chr4" "10439874" "10457410"
"3540" "ENSG00000138777_PPA2" "chr4" "105369077" "105474081"
"3541" "ENSG00000138785_INTS12" "chr4" "105682627" "105895986"
"3542" "ENSG00000145348_TBCK" "chr4" "106041599" "106321495"
"3543" "ENSG00000138801_PAPSS1" "chr4" "107590276" "107720452"
"3544" "ENSG00000138796_HADH" "chr4" "107989714" "108035175"
"3545" "ENSG00000109475_RPL34" "chr4" "108620566" "108630412"
"3546" "ENSG00000005059_MCUB" "chr4" "109560205" "109688726"
"3547" "ENSG00000145365_TIFA" "chr4" "112274542" "112285903"
"3548" "ENSG00000073331_ALPK1" "chr4" "112285509" "112442620"
"3549" "ENSG00000174720_LARP7" "chr4" "112636964" "112657592"
"3550" "ENSG00000145349_CAMK2D" "chr4" "113451032" "113761927"
"3551" "ENSG00000164096_C4orf3" "chr4" "119296419" "119304445"
"3552" "ENSG00000159692_CTBP1" "chr4" "1211448" "1249953"
"3553" "ENSG00000164111_ANXA5" "chr4" "121667955" "121697113"
"3554" "ENSG00000123737_EXOSC9" "chr4" "121801317" "121817021"
"3555" "ENSG00000138686_BBS7" "chr4" "121824440" "121870497"
"3556" "ENSG00000181004_BBS12" "chr4" "122732702" "122744943"
"3557" "ENSG00000151458_ANKRD50" "chr4" "124664052" "124712732"
"3558" "ENSG00000138709_LARP1B" "chr4" "128061268" "128222931"
"3559" "ENSG00000077684_JADE1" "chr4" "128809623" "128875224"
"3560" "ENSG00000151466_SCLT1" "chr4" "128864921" "129093607"
"3561" "ENSG00000151470_C4orf33" "chr4" "129093317" "129116640"
"3562" "ENSG00000163945_UVSSA" "chr4" "1347266" "1395992"
"3563" "ENSG00000109381_ELF2" "chr4" "139028112" "139177218"
"3564" "ENSG00000109390_NDUFC1" "chr4" "139266880" "139302551"
"3565" "ENSG00000172007_RAB33B" "chr4" "139453232" "139476609"
"3566" "ENSG00000085871_MGST2" "chr4" "139665768" "139740745"
"3567" "ENSG00000153130_SCOC" "chr4" "140257286" "140385726"
"3568" "ENSG00000109436_TBC1D9" "chr4" "140620765" "140756120"
"3569" "ENSG00000170153_RNF150" "chr4" "140859807" "141212877"
"3570" "ENSG00000109445_ZNF330" "chr4" "141220887" "141234697"
"3571" "ENSG00000164136_IL15" "chr4" "141636599" "141733987"
"3572" "ENSG00000170185_USP38" "chr4" "143184917" "143223830"
"3573" "ENSG00000164167_LSM6" "chr4" "146175685" "146200000"
"3574" "ENSG00000120519_SLC10A7" "chr4" "146253975" "146521964"
"3575" "ENSG00000145425_RPS3A" "chr4" "151099573" "151104652"
"3576" "ENSG00000059691_GATB" "chr4" "151670504" "151761023"
"3577" "ENSG00000109670_FBXW7" "chr4" "152320544" "152536063"
"3578" "ENSG00000164144_ARFIP1" "chr4" "152779937" "152918463"
"3579" "ENSG00000121210_TMEM131L" "chr4" "153466346" "153636711"
"3580" "ENSG00000256043_CTSO" "chr4" "155924118" "155953917"
"3581" "ENSG00000118564_FBXL5" "chr4" "15604539" "15681679"
"3582" "ENSG00000145431_PDGFC" "chr4" "156760454" "156971394"
"3583" "ENSG00000109743_BST1" "chr4" "15702950" "15738313"
"3584" "ENSG00000164125_FAM198B" "chr4" "158124474" "158173318"
"3585" "ENSG00000164124_TMEM144" "chr4" "158201604" "158255411"
"3586" "ENSG00000171503_ETFDH" "chr4" "158672125" "158709623"
"3587" "ENSG00000169762_TAPT1" "chr4" "16160505" "16227410"
"3588" "ENSG00000170088_TMEM192" "chr4" "165070608" "165208549"
"3589" "ENSG00000109466_KLHL2" "chr4" "165207618" "165323156"
"3590" "ENSG00000145439_CBR4" "chr4" "168863770" "169010275"
"3591" "ENSG00000154447_SH3RF1" "chr4" "169094256" "169271105"
"3592" "ENSG00000163950_SLBP" "chr4" "1692800" "1712555"
"3593" "ENSG00000137601_NEK1" "chr4" "169392857" "169612629"
"3594" "ENSG00000056050_HPF1" "chr4" "169729465" "169757953"
"3595" "ENSG00000168936_TMEM129" "chr4" "1715952" "1721358"
"3596" "ENSG00000013810_TACC3" "chr4" "1721490" "1745176"
"3597" "ENSG00000164105_SAP30" "chr4" "173369969" "173377532"
"3598" "ENSG00000164118_CEP44" "chr4" "174283677" "174333380"
"3599" "ENSG00000151552_QDPR" "chr4" "17460261" "17512234"
"3600" "ENSG00000002549_LAP3" "chr4" "17577192" "17607972"
"3601" "ENSG00000118579_MED28" "chr4" "17614631" "17634105"
"3602" "ENSG00000129128_SPCS3" "chr4" "176319964" "176332245"
"3603" "ENSG00000038002_AGA" "chr4" "177430770" "177442503"
"3604" "ENSG00000129187_DCTD" "chr4" "182890060" "182917936"
"3605" "ENSG00000168564_CDKN2AIP" "chr4" "183444591" "183448198"
"3606" "ENSG00000168556_ING2" "chr4" "183504994" "183511096"
"3607" "ENSG00000182552_RWDD4" "chr4" "183639635" "183659225"
"3608" "ENSG00000164305_CASP3" "chr4" "184627696" "184649509"
"3609" "ENSG00000145476_CYP4V2" "chr4" "186191520" "186213456"
"3610" "ENSG00000164344_KLKB1" "chr4" "186208979" "186258471"
"3611" "ENSG00000109536_FRG1" "chr4" "189940788" "189963204"
"3612" "ENSG00000109819_PPARGC1A" "chr4" "23755041" "23904089"
"3613" "ENSG00000109606_DHX15" "chr4" "24517441" "24584550"
"3614" "ENSG00000063978_RNF4" "chr4" "2462220" "2625320"
"3615" "ENSG00000053900_ANAPC4" "chr4" "25377213" "25418498"
"3616" "ENSG00000091490_SEL1L3" "chr4" "25747427" "25863760"
"3617" "ENSG00000168214_RBPJ" "chr4" "26163455" "26435131"
"3618" "ENSG00000087274_ADD1" "chr4" "2843857" "2930076"
"3619" "ENSG00000109736_MFSD10" "chr4" "2930561" "2934859"
"3620" "ENSG00000159788_RGS12" "chr4" "3293028" "3439913"
"3621" "ENSG00000163956_LRPAP1" "chr4" "3503597" "3532559"
"3622" "ENSG00000169299_PGM2" "chr4" "37826633" "37862937"
"3623" "ENSG00000109790_KLHL5" "chr4" "39045039" "39126857"
"3624" "ENSG00000157796_WDR19" "chr4" "39182404" "39285810"
"3625" "ENSG00000163682_RPL9" "chr4" "39452521" "39458949"
"3626" "ENSG00000121897_LIAS" "chr4" "39458587" "39485109"
"3627" "ENSG00000109814_UGDH" "chr4" "39498755" "39528311"
"3628" "ENSG00000163683_SMIM14" "chr4" "39546330" "39639090"
"3629" "ENSG00000121892_PDS5A" "chr4" "39822863" "39977956"
"3630" "ENSG00000078177_N4BP2" "chr4" "40056826" "40158252"
"3631" "ENSG00000163694_RBM47" "chr4" "40423267" "40630875"
"3632" "ENSG00000179299_NSUN7" "chr4" "40749897" "40809985"
"3633" "ENSG00000014824_SLC30A9" "chr4" "41990472" "42090457"
"3634" "ENSG00000182903_ZNF721" "chr4" "425815" "499156"
"3635" "ENSG00000145220_LYAR" "chr4" "4267701" "4290169"
"3636" "ENSG00000168826_ZBTB49" "chr4" "4290251" "4321786"
"3637" "ENSG00000151806_GUF1" "chr4" "44678427" "44700926"
"3638" "ENSG00000170448_NFXL1" "chr4" "47847233" "47914667"
"3639" "ENSG00000109180_OCIAD1" "chr4" "48805212" "48861817"
"3640" "ENSG00000170891_CYTL1" "chr4" "5014586" "5019472"
"3641" "ENSG00000152953_STK32B" "chr4" "5051442" "5500998"
"3642" "ENSG00000109184_DCUN1D4" "chr4" "51843000" "51916837"
"3643" "ENSG00000163069_SGCB" "chr4" "52020706" "52038482"
"3644" "ENSG00000128039_SRD5A3" "chr4" "55346109" "55373096"
"3645" "ENSG00000134851_TMEM165" "chr4" "55395957" "55453397"
"3646" "ENSG00000174799_CEP135" "chr4" "55948871" "56033363"
"3647" "ENSG00000157426_AASDH" "chr4" "56338287" "56387508"
"3648" "ENSG00000128059_PPAT" "chr4" "56393362" "56435615"
"3649" "ENSG00000174780_SRP72" "chr4" "56467336" "56503681"
"3650" "ENSG00000171476_HOPX" "chr4" "56647988" "56681899"
"3651" "ENSG00000163453_IGFBP7" "chr4" "57030773" "57110385"
"3652" "ENSG00000109501_WFS1" "chr4" "6269849" "6303265"
"3653" "ENSG00000013288_MAN2B2" "chr4" "6575175" "6623362"
"3654" "ENSG00000179010_MRFAP1" "chr4" "6640091" "6642745"
"3655" "ENSG00000163993_S100P" "chr4" "6693069" "6697170"
"3656" "ENSG00000178988_MRFAP1L1" "chr4" "6707701" "6709880"
"3657" "ENSG00000215375_MYL5" "chr4" "673580" "682033"
"3658" "ENSG00000145241_CENPC" "chr4" "67468748" "67545606"
"3659" "ENSG00000033178_UBA6" "chr4" "67612652" "67701179"
"3660" "ENSG00000170871_KIAA0232" "chr4" "6781375" "6884170"
"3661" "ENSG00000169026_SLC49A3" "chr4" "681829" "689441"
"3662" "ENSG00000083896_YTHDC1" "chr4" "68310387" "68350089"
"3663" "ENSG00000132405_TBC1D14" "chr4" "6909242" "7033118"
"3664" "ENSG00000109519_GRPEL1" "chr4" "7058906" "7068197"
"3665" "ENSG00000018189_RUFY3" "chr4" "70704204" "70807315"
"3666" "ENSG00000169429_CXCL8" "chr4" "73740506" "73743716"
"3667" "ENSG00000163743_RCHY1" "chr4" "75479037" "75514764"
"3668" "ENSG00000138768_USO1" "chr4" "75724593" "75814286"
"3669" "ENSG00000138744_NAAA" "chr4" "75913657" "75941051"
"3670" "ENSG00000198301_SDAD1" "chr4" "75940950" "75990962"
"3671" "ENSG00000138755_CXCL9" "chr4" "76001275" "76007488"
"3672" "ENSG00000169245_CXCL10" "chr4" "76021117" "76023497"
"3673" "ENSG00000138750_NUP54" "chr4" "76114659" "76148515"
"3674" "ENSG00000138760_SCARB2" "chr4" "76158733" "76234536"
"3675" "ENSG00000118804_STBD1" "chr4" "76306026" "76311599"
"3676" "ENSG00000138758_Sep-11" "chr4" "76949703" "77040384"
"3677" "ENSG00000138764_CCNG2" "chr4" "77157151" "77433388"
"3678" "ENSG00000196526_AFAP1" "chr4" "7758714" "7939926"
"3679" "ENSG00000138767_CNOT6L" "chr4" "77713387" "77819615"
"3680" "ENSG00000169288_MRPL1" "chr4" "77862520" "77952790"
"3681" "ENSG00000138756_BMP2K" "chr4" "78776342" "78916372"
"3682" "ENSG00000163291_PAQR3" "chr4" "78887127" "78939438"
"3683" "ENSG00000163297_ANTXR2" "chr4" "79901149" "80125454"
"3684" "ENSG00000152784_PRDM8" "chr4" "80183879" "80204329"
"3685" "ENSG00000152795_HNRNPDL" "chr4" "82422564" "82430408"
"3686" "ENSG00000145287_PLAC8" "chr4" "83090048" "83137075"
"3687" "ENSG00000173085_COQ2" "chr4" "83261536" "83284914"
"3688" "ENSG00000173083_HPSE" "chr4" "83292461" "83335153"
"3689" "ENSG00000138678_GPAT3" "chr4" "83535914" "83605875"
"3690" "ENSG00000087008_ACOX3" "chr4" "8366282" "8440723"
"3691" "ENSG00000178950_GAK" "chr4" "849276" "932373"
"3692" "ENSG00000138639_ARHGAP24" "chr4" "85475114" "86002670"
"3693" "ENSG00000145332_KLHL8" "chr4" "87160103" "87240314"
"3694" "ENSG00000198189_HSD17B11" "chr4" "87336610" "87391386"
"3695" "ENSG00000170502_NUDT9" "chr4" "87422582" "87459454"
"3696" "ENSG00000118762_PKD2" "chr4" "88007668" "88077777"
"3697" "ENSG00000138642_HERC6" "chr4" "88378739" "88443111"
"3698" "ENSG00000138640_FAM13A" "chr4" "88725955" "89111398"
"3699" "ENSG00000180346_TIGD2" "chr4" "89111500" "89114899"
"3700" "ENSG00000185477_GPRIN3" "chr4" "89236386" "89308010"
"3701" "ENSG00000145335_SNCA" "chr4" "89724099" "89838315"
"3702" "ENSG00000127419_TMEM175" "chr4" "932387" "958656"
"3703" "ENSG00000163104_SMARCAD1" "chr4" "94207611" "94291292"
"3704" "ENSG00000109667_SLC2A9" "chr4" "9771153" "10054936"
"3705" "ENSG00000127415_IDUA" "chr4" "986997" "1004506"
"3706" "ENSG00000197894_ADH5" "chr4" "99070978" "99088801"
"3707" "ENSG00000070190_DAPP1" "chr4" "99816833" "99870154"
"3708" "ENSG00000109270_LAMTOR3" "chr4" "99878336" "99894490"
"3709" "ENSG00000164032_H2AFZ" "chr4" "99948086" "99950388"
"3710" "ENSG00000113532_ST8SIA4" "chr5" "100806935" "100903266"
"3711" "ENSG00000173930_SLCO4C1" "chr5" "102233986" "102296549"
"3712" "ENSG00000150753_CCT5" "chr5" "10249921" "10266412"
"3713" "ENSG00000145730_PAM" "chr5" "102753981" "103031105"
"3714" "ENSG00000164237_CMBL" "chr5" "10275875" "10308026"
"3715" "ENSG00000181751_C5orf30" "chr5" "103258702" "103278660"
"3716" "ENSG00000145495_Mar-06" "chr5" "10353703" "10440388"
"3717" "ENSG00000112977_DAP" "chr5" "10679230" "10761272"
"3718" "ENSG00000145743_FBXL17" "chr5" "107859035" "108382098"
"3719" "ENSG00000198961_PJA2" "chr5" "109334709" "109409994"
"3720" "ENSG00000164209_SLC25A46" "chr5" "110738136" "110765161"
"3721" "ENSG00000153037_SRP19" "chr5" "112861188" "112898371"
"3722" "ENSG00000129625_REEP5" "chr5" "112876379" "112922539"
"3723" "ENSG00000172795_DCP2" "chr5" "112976702" "113020970"
"3724" "ENSG00000164219_PGGT1B" "chr5" "115204012" "115262872"
"3725" "ENSG00000164221_CCDC112" "chr5" "115267188" "115296831"
"3726" "ENSG00000145780_FEM1C" "chr5" "115520908" "115544894"
"3727" "ENSG00000243414_TICAM2" "chr5" "115578650" "115602479"
"3728" "ENSG00000145782_ATG12" "chr5" "115828200" "115841858"
"3729" "ENSG00000145781_COMMD10" "chr5" "116084991" "116412762"
"3730" "ENSG00000145779_TNFAIP8" "chr5" "119268692" "119399688"
"3731" "ENSG00000133835_HSD17B4" "chr5" "119452443" "119637199"
"3732" "ENSG00000205302_SNX2" "chr5" "122774996" "122830108"
"3733" "ENSG00000064652_SNX24" "chr5" "122843439" "123029354"
"3734" "ENSG00000151292_CSNK1G3" "chr5" "123512099" "123617045"
"3735" "ENSG00000155324_GRAMD2B" "chr5" "126360132" "126496494"
"3736" "ENSG00000164904_ALDH7A1" "chr5" "126531200" "126595418"
"3737" "ENSG00000113368_LMNB1" "chr5" "126776623" "126837020"
"3738" "ENSG00000164244_PRRC1" "chr5" "127517609" "127555089"
"3739" "ENSG00000064651_SLC12A2" "chr5" "128083766" "128189688"
"3740" "ENSG00000138829_FBN2" "chr5" "128257909" "128659185"
"3741" "ENSG00000066583_ISOC1" "chr5" "129094751" "129114028"
"3742" "ENSG00000158985_CDC42SE2" "chr5" "131245493" "131398447"
"3743" "ENSG00000197208_SLC22A4" "chr5" "132294443" "132344206"
"3744" "ENSG00000197375_SLC22A5" "chr5" "132369752" "132395614"
"3745" "ENSG00000125347_IRF1" "chr5" "132481609" "132490798"
"3746" "ENSG00000113522_RAD50" "chr5" "132556019" "132646344"
"3747" "ENSG00000164403_SHROOM1" "chr5" "132822141" "132830898"
"3748" "ENSG00000164405_UQCRQ" "chr5" "132866560" "132868031"
"3749" "ENSG00000170606_HSPA4" "chr5" "133051962" "133106449"
"3750" "ENSG00000043143_JADE2" "chr5" "134524312" "134583230"
"3751" "ENSG00000152700_SAR1B" "chr5" "134601144" "134649271"
"3752" "ENSG00000113621_TXNDC15" "chr5" "134873803" "134901525"
"3753" "ENSG00000251380_DCANP1" "chr5" "135444214" "135447348"
"3754" "ENSG00000120708_TGFBI" "chr5" "136028895" "136063818"
"3755" "ENSG00000113658_SMAD5" "chr5" "136132845" "136188747"
"3756" "ENSG00000094880_CDC23" "chr5" "138187648" "138213343"
"3757" "ENSG00000044115_CTNNA1" "chr5" "138610967" "138935034"
"3758" "ENSG00000120725_SIL1" "chr5" "138946720" "139293557"
"3759" "ENSG00000184584_TMEM173" "chr5" "139475534" "139482935"
"3760" "ENSG00000120306_CYSTM1" "chr5" "140174642" "140282052"
"3761" "ENSG00000113068_PFDN1" "chr5" "140245039" "140303121"
"3762" "ENSG00000113070_HBEGF" "chr5" "140332843" "140346631"
"3763" "ENSG00000213523_SRA1" "chr5" "140537340" "140558252"
"3764" "ENSG00000113108_APBB3" "chr5" "140558268" "140564781"
"3765" "ENSG00000176087_SLC35A4" "chr5" "140564456" "140569103"
"3766" "ENSG00000170458_CD14" "chr5" "140631728" "140633701"
"3767" "ENSG00000113119_TMCO6" "chr5" "140639427" "140645408"
"3768" "ENSG00000178913_TAF7" "chr5" "141260225" "141320821"
"3769" "ENSG00000171720_HDAC3" "chr5" "141620876" "141636870"
"3770" "ENSG00000120318_ARAP3" "chr5" "141653401" "141682221"
"3771" "ENSG00000081791_DELE1" "chr5" "141923808" "141942047"
"3772" "ENSG00000013561_RNF14" "chr5" "141958328" "141990291"
"3773" "ENSG00000113552_GNPDA1" "chr5" "141991749" "142013041"
"3774" "ENSG00000131507_NDFIP1" "chr5" "142108505" "142154443"
"3775" "ENSG00000113580_NR3C1" "chr5" "143277931" "143435512"
"3776" "ENSG00000145817_YIPF5" "chr5" "144158159" "144170714"
"3777" "ENSG00000145569_OTULINL" "chr5" "14581775" "14615007"
"3778" "ENSG00000133706_LARS" "chr5" "146113038" "146182660"
"3779" "ENSG00000113649_TCERG1" "chr5" "146447311" "146511961"
"3780" "ENSG00000164284_GRPEL2" "chr5" "149345430" "149354583"
"3781" "ENSG00000145882_PCYOX1L" "chr5" "149358007" "149369653"
"3782" "ENSG00000113712_CSNK1A1" "chr5" "149492197" "149551552"
"3783" "ENSG00000182578_CSF1R" "chr5" "150053291" "150113372"
"3784" "ENSG00000070614_NDST1" "chr5" "150485818" "150558211"
"3785" "ENSG00000211445_GPX3" "chr5" "151020438" "151028993"
"3786" "ENSG00000197043_ANXA6" "chr5" "151100712" "151157882"
"3787" "ENSG00000198624_CCDC69" "chr5" "151181052" "151224145"
"3788" "ENSG00000196743_GM2A" "chr5" "151212150" "151270440"
"3789" "ENSG00000123643_SLC36A1" "chr5" "151437046" "151492381"
"3790" "ENSG00000113140_SPARC" "chr5" "151661096" "151687165"
"3791" "ENSG00000177556_ATOX1" "chr5" "151742316" "151772532"
"3792" "ENSG00000164574_GALNT10" "chr5" "154190730" "154420984"
"3793" "ENSG00000164576_SAP30L" "chr5" "154445957" "154461054"
"3794" "ENSG00000155506_LARP1" "chr5" "154712902" "154817607"
"3795" "ENSG00000155508_CNOT8" "chr5" "154857553" "154876793"
"3796" "ENSG00000082515_MRPL22" "chr5" "154941070" "154969411"
"3797" "ENSG00000055163_CYFIP2" "chr5" "157266079" "157395595"
"3798" "ENSG00000135074_ADAM19" "chr5" "157395534" "157575775"
"3799" "ENSG00000164609_SLU7" "chr5" "160401641" "160421711"
"3800" "ENSG00000164611_PTTG1" "chr5" "160421822" "160428744"
"3801" "ENSG00000154153_RETREG1" "chr5" "16473038" "16617058"
"3802" "ENSG00000040275_SPDL1" "chr5" "169583634" "169604778"
"3803" "ENSG00000134516_DOCK2" "chr5" "169637247" "170083382"
"3804" "ENSG00000043462_LCP2" "chr5" "170246237" "170298227"
"3805" "ENSG00000145936_KCNMB1" "chr5" "170374671" "170389677"
"3806" "ENSG00000174705_SH3PXD2B" "chr5" "172325000" "172454523"
"3807" "ENSG00000113719_ERGIC1" "chr5" "172834275" "172952685"
"3808" "ENSG00000164463_CREBRF" "chr5" "173056352" "173139284"
"3809" "ENSG00000113734_BNIP1" "chr5" "173144442" "173164387"
"3810" "ENSG00000113742_CPEB4" "chr5" "173888280" "173961976"
